"Track URI","Track Name","Artist Name(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Track Preview URL"
"spotify:track:0AAMnNeIc6CdnfNU85GwCH","Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray)","Metro Boomin, Coi Leray","Metro Boomin","2023-06-02","https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f","https://p.scdn.co/mp3-preview/a3b8fa8de995cd1d96b3fbdb0947e4291bd89f4a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2qlBAT108lYOzlXhBxBqEv","Home (Metro Boomin & Don Toliver, Lil Uzi Vert)","Metro Boomin, Don Toliver, Lil Uzi Vert","Metro Boomin","2023-06-02","https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f","https://p.scdn.co/mp3-preview/b1058ab091ccb725d3ff59f4a488476ebddf5b32?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3xMnPIvsaWwzHzqqzaihEX","Nonviolent Communication (Metro Boomin & James Blake, A$AP Rocky, 21 Savage)","Metro Boomin, James Blake, A$AP Rocky, 21 Savage","Metro Boomin","2023-06-02","https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f","https://p.scdn.co/mp3-preview/646fb099922129826eb1c494dffa7e41a0749bd6?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0KoBrntyQ2x6Y1eZwgGe5P","Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)","Don Toliver, 21 Savage, 2 Chainz","Metro Boomin","2023-06-02","https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f","https://p.scdn.co/mp3-preview/d28ed256d49b14467c03676c3bc94be829c0bf84?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4mTKCa00WAZS2ag4GYwu0t","Nas Morales (Metro Boomin & Nas)","Metro Boomin, Nas","Metro Boomin","2023-06-02","https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f","https://p.scdn.co/mp3-preview/360f68c50aeff5af18ad2c46b1647b29997b3b16?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6Oq4fiDzKaFMU89dTvM24u","Audacity (feat. Headie One)","Stormzy, Headie One","Stormzy","2019-12-13","https://i.scdn.co/image/ab67616d0000b273a1e8b73748ee972a4c22be16","https://p.scdn.co/mp3-preview/d457b8f21c6e139f3e15b9754edeed1bc0314290?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:37CoOXIsgF3NzbK1zHZetk","Mona Lisa (Spider-Man: Across the Spider-Verse)","Dominic Fike","Dominic Fike","2023-06-02","https://i.scdn.co/image/ab67616d0000b273f4e6ed5d6b134635c45f8602","https://p.scdn.co/mp3-preview/cea8b314f8b3777c6b87a45187b7b522d3911fde?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5IfHiB7cDHdihOZLikusPq","Light The City Up","Cut The Lights","Cut The Lights","2023-06-02","https://i.scdn.co/image/ab67616d0000b273c435673189aae10be2ec5ca4","https://p.scdn.co/mp3-preview/cb99a902b053cf5e52947c28983f898ecebcc28d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3KkXRkHbMCARz0aVfEt68P","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone, Swae Lee","Various Artists","2018-12-14","https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f","https://p.scdn.co/mp3-preview/801a664529525b366fa6fb8f6cacd5dd83928272?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5zsHmE2gO3RefVsPyw2e3T","What's Up Danger (with Black Caviar)","Blackway, Black Caviar","Various Artists","2018-12-14","https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f","https://p.scdn.co/mp3-preview/d75e1f69d2caafd88c626824d0513c466d787f34?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:56elAIX47Q7vSQ1bpKNhHo","Equinox","John Coltrane","John Coltrane","2018-05-17","https://i.scdn.co/image/ab67616d0000b273e407464fb2e70ed95b9836ec","https://p.scdn.co/mp3-preview/bf9bd3fea3c76904f96de0aec143eaa1e788b9e3?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0qMzVhk0MvRbNi6m1fxtcl","The Problem","Jesika Jane, NEM3SI$","Jesika Jane, NEM3SI$","2022-11-16","https://i.scdn.co/image/ab67616d0000b273b664a9c40345ac6448ac8644","https://p.scdn.co/mp3-preview/c424f84daa701b965e159a66316f5dd0c34d24f9?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2brxFq9YHrI4v6RGrocn5X","Dream Baby (How Long Must I Dream)","Roy Orbison","Roy Orbison","2006-03-28","https://i.scdn.co/image/ab67616d0000b2734516a5d74bac51f3afcba85a","https://p.scdn.co/mp3-preview/52b28032b700ab8a283c109af1128b1bb94090d7?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7eYYxblNEZKKeTT0HBQbXO","Kozmic Blues","Janis Joplin","Janis Joplin","1969-09-11","https://i.scdn.co/image/ab67616d0000b27301d3519435afd897e2c2d848","https://p.scdn.co/mp3-preview/7f2b47043790a3342bf3aa6066e241904a6a7220?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0VnTg7Wc60kMYfKSAhIrwP","Thunder in Your Heart","John Farnham","Various Artists","1986-07-01","https://i.scdn.co/image/ab67616d0000b273935809f7c12fed84f13d9762","https://p.scdn.co/mp3-preview/96d572f46fd0846552a7e4b1ff0658ba0e1876a2?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:35k31HZI4z9PbBOioaI4dZ","Working for the Weekend","Loverboy","Loverboy","1981","https://i.scdn.co/image/ab67616d0000b2739c56254072383ce8172ab4c6","https://p.scdn.co/mp3-preview/c4501343d20cbafbf8337824740f4de13e248349?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3pVsGhUEBZKFtn0n8zjS0H","Love Don't Live Here Anymore","Rose Royce","Rose Royce","1978","https://i.scdn.co/image/ab67616d0000b27352fc32e87cf48546dd6e992d","https://p.scdn.co/mp3-preview/923bb18a74bf0d478529d806a6beda3f6635351a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2FDb4BUchzPoHccUIg9PAk","Oh! Sweet Nuthin'","The Velvet Underground","The Velvet Underground","1970","https://i.scdn.co/image/ab67616d0000b2735816a37263f88929907c2dbd","https://p.scdn.co/mp3-preview/d98916fa915a8a578def1a9d67fb25ae3ec3ba5c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0Lc0ayqNmFPEiNRCkVQcJ3","Zaniac","Natalie Holt","Natalie Holt","2023-10-27","https://i.scdn.co/image/ab67616d0000b27373a0230a95c32578bf1fd563","https://p.scdn.co/mp3-preview/1e82ee5a23ec12d86ac5657919a9a5067b4d1407?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7xi6IzpwkgtpenLzl5LMLc","Double Bubble Trouble","M.I.A.","M.I.A.","2013-01-01","https://i.scdn.co/image/ab67616d0000b2733d6fa293f49903ed38fbe0de","https://p.scdn.co/mp3-preview/9bf3be20a29f4f656a12cabca0b785c08d55f32d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3YVeaqhSFth8QAL45wO19L","RATATA","Skrillex, Missy Elliott, Mr. Oizo","Skrillex, Missy Elliott, Mr. Oizo","2023-02-15","https://i.scdn.co/image/ab67616d0000b2732dc516078ce841911ffbf2fd","https://p.scdn.co/mp3-preview/738aedaa1f3727cd98e64b63393a3f27f7128a23?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0I3cUqffwmH2mMUHIfpC0l","Memory","Barbra Streisand","Barbra Streisand","1981","https://i.scdn.co/image/ab67616d0000b2738a4a2c9f5edd85ec449fc508","https://p.scdn.co/mp3-preview/50716493cdea9e89073a49969b33edebdc10b81a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4SSnFejRGlZikf02HLewEF","bury a friend","Billie Eilish","Billie Eilish","2019-03-29","https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce","https://p.scdn.co/mp3-preview/b821adc1d6ef642032f778e894500b75b930ff28?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3Lbxie6whOW4eMt4jtI32k","Yakety Yak - 2007 Remaster","The Coasters","The Coasters","2007-12-07","https://i.scdn.co/image/ab67616d0000b273ccdfe154fe251276f5ed16d7","https://p.scdn.co/mp3-preview/e758392f2f05b6e05384c5d22f6221682d459887?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3qhAkeWQazu7PoZY1vmi6D","Oh Nanba","S. P. Balasubrahmanyam, Aaryan Dinesh Kanagaratnam","A.R. Rahman","2014-11-16","https://i.scdn.co/image/ab67616d0000b2734cea4aea917dde14591ea060","https://p.scdn.co/mp3-preview/fb9362f15545335e6c8d29acceb5b9b4a5d1e914?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:24GmalRHzM5MFwPqLi1A5z","Babia (2023 Remastered)","Sajjad Ali","Sajjad Ali","2023-01-29","https://i.scdn.co/image/ab67616d0000b2739a404d7ae3f4715a9a462a3e","https://p.scdn.co/mp3-preview/97d4e3f5734ea7639e68d03b5b02d65c9fda9ee1?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6p4zWUcHevolTxcw9xO0sl","They Want It, But No - Film Version","Tobe Nwigwe, Fat Nwigwe","Ludwig Göransson","2022-11-11","https://i.scdn.co/image/ab67616d0000b2739fea69fa5744e3ae99d29374","https://p.scdn.co/mp3-preview/8d7791aa5ab18c57f9cef09fa81b56e17a21e88a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6xhX358ASr7E5xlTdPUeSH","History Is Now","Natalie Holt","Natalie Holt","2023-11-17","https://i.scdn.co/image/ab67616d0000b2738d2148423b23df1888e8cf20","https://p.scdn.co/mp3-preview/4a799b0ca58fdf6700c46a322b72bd665314d25b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4FMsajq8hKiOmcJ7UzOhag","Space Age Love Song","A Flock Of Seagulls","A Flock Of Seagulls","2008-08-19","https://i.scdn.co/image/ab67616d0000b273cedaa3e8a1eb6af7eea873b7","https://p.scdn.co/mp3-preview/36299c4711e079780df866faebad0dee850ed461?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1KO4aiGkvF1eMTBrzL4vAd","I Don't Want to Talk","Wallows","Wallows","2021-09-30","https://i.scdn.co/image/ab67616d0000b273798bfe399a5f6ce0aa1b43bc","https://p.scdn.co/mp3-preview/3c473bd74acf7347e5454524fe7d5e0d33676a78?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1lIYTNR8WuE2N4tAFbckG4","Reflection","Matthew Wilder, Vanessa-Mae","Vanessa-Mae","1998-11-09","https://i.scdn.co/image/ab67616d0000b27389bd47fee34dd723bb6f02a4","https://p.scdn.co/mp3-preview/88bc7f44b09d96d4ffe5b1bd49c99ce2150781ca?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4o7n3wa1gx8t4QmwPv9I4S","Porro Bonito","Orquesta Ritmo De Sabanas","Various Artists","2015-07-01","https://i.scdn.co/image/ab67616d0000b2738b1ac6111bca800c58bc8821","https://p.scdn.co/mp3-preview/0087cff8c27266ae4148c3254080495cebfaca13?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6rzhdwFEhVtDnwJ5ng5uPA","It's Been A Long, Long Time","Harry James and His Orchestra\, Vocals by Kitty Kallen","Harry James","2018-12-07","https://i.scdn.co/image/ab67616d0000b273c2524344999c8a92aa7125ba","https://p.scdn.co/mp3-preview/3c9b83a63cf4d9c2ec15e151c646b0ad8bb39e18?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2b1MCbfwRZ1teOX1vSm4Xt","Crazy","Doechii","Doechii","2022-04-08","https://i.scdn.co/image/ab67616d0000b273d2295706e5a306b43fa58e60","https://p.scdn.co/mp3-preview/5ff63c175f8f9748b66f9736dedb7b449eb396cf?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2eRpD2BvnFAZCXN5fukXZz","Pretty Waste","BONES UK","BONES UK","2019-05-24","https://i.scdn.co/image/ab67616d0000b27386902bb58a37a100562c4e57","https://p.scdn.co/mp3-preview/37baed7faea483e3bc134d096be56bf0cdca6bdb?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7eUarVRO7tNoJy6WZDhkoR","Chitty Bang","Leikeli47","Leikeli47","2022-01-04","https://i.scdn.co/image/ab67616d0000b273830bf2332133de37cd0425f9","https://p.scdn.co/mp3-preview/29632a6efca83f9d17567ed03fbfb62e3e248b15?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1ynmMEK1fkyiZ6Z6F3ThEt","Centerfold","The J. Geils Band","The J. Geils Band","1981","https://i.scdn.co/image/ab67616d0000b27338b2429ef948e6ca8d3ab599","https://p.scdn.co/mp3-preview/1ebd889311c2ec02bf018627615966e859de3e13?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3L4E15BK5uFYJhY5MfKbA0","Ain't Gonna Stop","Natural Child","Natural Child","2012-03-27","https://i.scdn.co/image/ab67616d0000b2736f496390d55eede5aef9aa80","https://p.scdn.co/mp3-preview/92bb4bf682e30938e4fbabb3104e0bfd5348ccbd?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4JFet0crxTPHFV2n1ZqZKV","Burning","Yeah Yeah Yeahs","Yeah Yeah Yeahs","2022-09-30","https://i.scdn.co/image/ab67616d0000b273667ca33e4b6d8e74b17a6529","https://p.scdn.co/mp3-preview/5b9fec5fc92e36bd12073d7428fffc1c6a3f8186?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5AQpbyFoQmkOVwmlhKN4ii","Call Me The Breeze","J.J. Cale","J.J. Cale","1972","https://i.scdn.co/image/ab67616d0000b27336f87f70bd74db7f54652179","https://p.scdn.co/mp3-preview/ed8e805e7f5018b1a77d59e6c3c80464574f65f9?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:14t8pLQkLLskPriG8bs96b","Walkin' After Midnight","Patsy Cline","Patsy Cline","2009-09-25","https://i.scdn.co/image/ab67616d0000b273e483bf2c3621dab428e4d6f5","https://p.scdn.co/mp3-preview/8d0b24d6e93805041810041fd0954718ae787ace?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5e8v4ibmsMHxHLALe5KaiZ","Electric Pow Wow Drum","The Halluci Nation","The Halluci Nation","2013-03-12","https://i.scdn.co/image/ab67616d0000b273ef0124a7f7337ff71908ce8c","https://p.scdn.co/mp3-preview/e7c8fa77ed580ee19162f7983784c4dc91df9613?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5GorFaKkP2mLREQvhSblIg","All My Life","K-Ci & JoJo","K-Ci & JoJo","1997-01-01","https://i.scdn.co/image/ab67616d0000b2736e955099e6d2225059595b9e","https://p.scdn.co/mp3-preview/14ce9c87f5fa95573fd1966b0cd04a5164d3e9cf?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0ScJ1d2kpZutXw02Wyxejf","Watch Your Back","Zack Arnett, Jaron Lamont, Jason Rabinowitz, Colton Fisher, Zeazy Z","Various Artists","2013-02-08","https://i.scdn.co/image/ab67616d0000b2738bfabfab63aea054d6a6d586","https://p.scdn.co/mp3-preview/233ad407518596142552abf3c34f2aa08d7b999b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:03dItta0AYYUP1iogTFNsO","Wavy","BigBreeze, Jude Barclay, Scootie Wop","BigBreeze, Jude Barclay, Scootie Wop","2022-05-27","https://i.scdn.co/image/ab67616d0000b2734b6561fbd8208f4462191fc8","https://p.scdn.co/mp3-preview/51bffc98d3ff532a8437d35fbbe2ee92d26065da?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4Ux08brtNnR5zFGJ1ycFfp","Deal for Yourself","Faustus","Faustus","2016-01-08","https://i.scdn.co/image/ab67616d0000b27310f8feb82263d184981fb1ae","https://p.scdn.co/mp3-preview/eb9979b03f40e296141135f10cc070bd9c38ffc1?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1l5yBAlfMVvDgPyCGcaD6C","Dreamer","Joyce Harris","Various Artists","1998-03-30","https://i.scdn.co/image/ab67616d0000b273c8ffc80e632d3c67a856b210","https://p.scdn.co/mp3-preview/5eae506b05c46e5a5a4b7737937ba2d7b2c8c2ce?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6Nm8h73ycDG2saCnZV8poF","Dragula","Rob Zombie","Rob Zombie","1998-01-01","https://i.scdn.co/image/ab67616d0000b27313d4adf9e4b938f88266f4e4","https://p.scdn.co/mp3-preview/4a7c65e9a3b50afd83df27e13b2a88c61cd40ec6?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2jxqu3v4AZAhUNvdAbDGet","New York Minute","Don Henley","Don Henley","1989-06-27","https://i.scdn.co/image/ab67616d0000b273a6c99907120765303d628bda","https://p.scdn.co/mp3-preview/c9030edae2f4e8ca30ea77859fa25d7801964a48?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:2vhhPV5t9zGnmNsys0DBcw","When We Remain","Samantha Crain","Samantha Crain","2020-05-01","https://i.scdn.co/image/ab67616d0000b2735329cae1e649fd699f35539a","https://p.scdn.co/mp3-preview/365becdaae6f50a142f5a3c54124848d85aa19d7?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0ImjeKKMwhUNJwVe4JXEDy","Feral Love","Chelsea Wolfe","Chelsea Wolfe","2013-09-03","https://i.scdn.co/image/ab67616d0000b2735af1139fdb81e5b88ae3fffd","https://p.scdn.co/mp3-preview/6df6fcbc5383318bc2309cd2d93555d1d1e3828c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3zOeCjXhgLY43BC6ATAycU","That Empty Feeling","Ronnie Dove","Ronnie Dove","2020-01-10","https://i.scdn.co/image/ab67616d0000b273962b3e14e06797811c128647","https://p.scdn.co/mp3-preview/53de0d048577678e65c821a0a1040332a83c9b25?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:79x6uDDP9EAT5c35zOZhXv","Down To The River To Pray","Alison Krauss","Various Artists","2000-12-05","https://i.scdn.co/image/ab67616d0000b273a7e90e0f6a18e36a594d39c2","https://p.scdn.co/mp3-preview/46ced468645aff1cbba2ca637165d0a21452d1cb?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6DsP6w8eeyl1Hhef6NBVwC","Bread & Cheese","The Halluci Nation, Black Bear","The Halluci Nation","2013-05-07","https://i.scdn.co/image/ab67616d0000b2730ba04a91e77009b87e02d67f","https://p.scdn.co/mp3-preview/1ffd9704ff7519dc2f9963123d87525811533a9a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4v7obSlhUlFPg4jq4GPNga","Jingle Dress Song","Northern Cree","Northern Cree","1995-01-01","https://i.scdn.co/image/ab67616d0000b27393bb884b6f663ecbb47461d5","https://p.scdn.co/mp3-preview/9fe6d233c55eefc98c1b303c7112997c81b0eb64?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3A1eGdHTp8tIS2ZFAmpaue","Heart of a Lion (The Illusory Alchemist Remix)","Dubkiller, Mark Victor, The Illusory Alchemist","Dubkiller, Mark Victor","2020-12-21","https://i.scdn.co/image/ab67616d0000b273813ef2b1df633e7316a01779","https://p.scdn.co/mp3-preview/1b0b52dba9ea96e617ef0b1c8e45abe791e1bd42?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:35bVusytFOPPlPHtTQN3OL","Untie The Ribbon","Hank & Jane And Friends","Hank & Jane And Friends","2008-09-15","https://i.scdn.co/image/ab67616d0000b273acaf099a485047f117f8390d","https://p.scdn.co/mp3-preview/02786b0bd455f7fabf3cad26bbd22e6efac6b039?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7aw06U2IXVl9Uya75rNgK5","Eternally","Jo Jo Benson","Various Artists","2012-03-13","https://i.scdn.co/image/ab67616d0000b27362479d7ebe05566ac90255c8","https://p.scdn.co/mp3-preview/478b13366c13dea1dd4a87ac6f4ecb8ce035fd4f?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0YAgu0AI8dZnH00jnN0SWY","Aihpiyiw","Olivia Tailfeathers","Various Artists","2010-02-01","https://i.scdn.co/image/ab67616d0000b273164b549fb627bb47fee630e1","https://p.scdn.co/mp3-preview/bd9c3343ade4df98b74a2fd5c23454e24fcd6193?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6DzdXF9C71NPa7jPTA2iqV","Untie the Ribbon","Wanda Johnson","Various Artists","2016-01-15","https://i.scdn.co/image/ab67616d0000b273567d67101851d6db22c9e958","https://p.scdn.co/mp3-preview/63444ca10fa88417e3f46a68e12342ab2b73452b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5U5p472hgeXUKvh0d8RL4K","Never Surrender","Corey Hart","Corey Hart","1985-01-01","https://i.scdn.co/image/ab67616d0000b273ac8529be93467378a0272698","https://p.scdn.co/mp3-preview/b1a2fa660578a9005237adef08ed5160208c3a4b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:6I9VzXrHxO9rA9A5euc8Ak","Toxic","Britney Spears","Britney Spears","2003-11-13","https://i.scdn.co/image/ab67616d0000b273efc6988972cb04105f002cd4","https://p.scdn.co/mp3-preview/6de2791f84c1d637a0e24734b6df3997cc742da4?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5Ogny8gvGtJxEqpO8qByVV","Miles Away","Yeah Yeah Yeahs","Yeah Yeah Yeahs","2002","https://i.scdn.co/image/ab67616d0000b2735ce04db88331506b4623a1c3",
"spotify:track:4uvjOKsp7mSjrDhWdkLPBY","I Think We're Alone Now","Tiffany","Tiffany","1987-01-01","https://i.scdn.co/image/ab67616d0000b273389fee741b183fc3df0fbf64","https://p.scdn.co/mp3-preview/7b9838d0d6d5b71189ec6761c7069818babf278b?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3i6qNxyVgIdUZTTi5m25EM","Bitch","Meredith Brooks","Meredith Brooks","1997-01-01","https://i.scdn.co/image/ab67616d0000b2737a8ebb7a3a8c0cadc4490cb4","https://p.scdn.co/mp3-preview/18b81cf4d729146cbe904ad1b55b49c9017ab822?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0aaF7ZqF3qY56XfhmT4mkL","La purpura de la rosa: Tú eres Venus?","Tomás de Torrejón y Velasco, Graciela Oddone, Isabel Monar, Ensemble Elyma, Gabriel Garrido","Tomás de Torrejón y Velasco, Graciela Oddone, Isabel Monar, Cecilia Diaz, Adriana Fernandez, Alicia Borges, Isabel Alvarez, Susanna Moncayo, Marcello Lippi, Furio Zanasi, Ensemble Elyma, Gabriel Garrido","2017-03-17","https://i.scdn.co/image/ab67616d0000b27371125d093acff92195046f64","https://p.scdn.co/mp3-preview/b37fdd4fdc4a448bfe2437c8afe5b7e9f1a13a5a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3fptXQbkawHJNXANV2y0t5","Scandalous - StarGate Radio Mix","Mis-Teeq, Stargate","Mis-Teeq","2003","https://i.scdn.co/image/ab67616d0000b273c835bb95b68ee38d8a280bec","https://p.scdn.co/mp3-preview/ecbc50ff1a2b1fffb8c3bc032c9a598bd40ff38a?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:4JGKZS7h4Qa16gOU3oNETV","Dreams","The Cranberries","The Cranberries","1993-03-01","https://i.scdn.co/image/ab67616d0000b273f6325f361d7803ad0d908451","https://p.scdn.co/mp3-preview/01e93b284cd90ce02c830fb18aed309a946e77f9?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7foeif6DOvUuqH3pYkSPvk","M.F.E.O.","Kavana","Kavana","1997-01-01","https://i.scdn.co/image/ab67616d0000b27322f91c4c38534bfe2040ccab","https://p.scdn.co/mp3-preview/f4c16b964ab83900952bab7655b5f87a41b2849c?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5AfeakgLhW7FahgA92yyyo","Rebel Soul","Dree Mon","Dree Mon","2017-11-16","https://i.scdn.co/image/ab67616d0000b273aea03da839b5117ea6a7f4c9","https://p.scdn.co/mp3-preview/c6ac300b674df4398206d0294f7aae918c58e8fb?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:7yCF65vpc7sUwPjftI0iFb","Happy Nation","Ace of Base","Ace of Base","1992-11-16","https://i.scdn.co/image/ab67616d0000b273b8e072ca95df6dc435b1484f","https://p.scdn.co/mp3-preview/cb305ced36ceac1cae575c03f7d371f5dc030002?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1z3ugFmUKoCzGsI6jdY4Ci","Like a Prayer","Madonna","Madonna","2009-09-18","https://i.scdn.co/image/ab67616d0000b2736b44fa8f5415cc4c945117be","https://p.scdn.co/mp3-preview/d6f995a2eb0f481237c8c63d6bf0658f9e86f943?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:3GIu4yGiUgvDi9ERewkbIa","X-Men '97 Theme - From ""X-Men '97""","The Newton Brothers","The Newton Brothers","2024-03-21","https://i.scdn.co/image/ab67616d0000b27367efaaa2608ff2393947c0a5","https://p.scdn.co/mp3-preview/a0f48889d8a0d0d4096300a87819ac8278a65724?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:0WkZQPNC0c7yrsMX1arVAd","The Purple People Eater","Sheb Wooley","Sheb Wooley","1997-01-01","https://i.scdn.co/image/ab67616d0000b273a401debe1538c240f685d2db","https://p.scdn.co/mp3-preview/8055fb2ddbc5cb2c18144c176b1a1e5cd157a3d5?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:1ZYWWz6ADzrCazzGFWbOOf","Madama Butterfly, Act II: Un bel dì vedremo (Butterfly)","Giacomo Puccini, Renata Scotto, Orchestra Del Teatro Dell'Opera Di Roma, Sir John Barbirolli","Giacomo Puccini, Renata Scotto, Orchestra Del Teatro Dell'Opera Di Roma, Sir John Barbirolli","1966","https://i.scdn.co/image/ab67616d0000b273b81c642d46491e54e4217698","https://p.scdn.co/mp3-preview/e8b7ec0b4c176b2323b694c237be6ce092e5155d?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:11Er3qlX9yXQjhvHkmvcBD","The Flower Duet (From ""Lakmé"")","Katherine Jenkins, Kiri Te Kanawa, Philharmonia Orchestra, Anthony Inglis","Katherine Jenkins","2006-01-01","https://i.scdn.co/image/ab67616d0000b27369d54beffc60228618947d8a","https://p.scdn.co/mp3-preview/6e3aa7f967d200af39834f35eff89ae733570bae?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:5qBqBdfTEIWJwAS0Jm2F5R","Turn! Turn! Turn! (To Everything There Is a Season)","The Byrds","The Byrds","1965-12-06","https://i.scdn.co/image/ab67616d0000b2738ebc5d5d4fcf960b083af081","https://p.scdn.co/mp3-preview/3f3bf52def6a49c663cce845bd6e1180992078f0?cid=9950ac751e34487dbbe027c4fd7f8e99"
"spotify:track:72Z17vmmeQKAg8bptWvpVG","Space Oddity - 2015 Remaster","David Bowie","David Bowie","1969-11-04","https://i.scdn.co/image/ab67616d0000b2733395f3e809dfbc2b1101d464","https://p.scdn.co/mp3-preview/9240f576fa464f8e3fe38f1c83fd23cd4e516638?cid=9950ac751e34487dbbe027c4fd7f8e99"
